Close,ClassificationValue
1089.900024,1
1084.780029,-1
1085.199951,-1
1100.089966,-1
1104.609985,1
1078.300049,1
1059.790039,1
1059.780029,-1
1084.099976,-1
1087.199951,-1
1102.839966,-1
1118.859985,1
1115.800049,-1
1118.540039,-1
1120.310059,1
1118.329956,-1
1139.089966,-1
1141.209961,-1
1142.23999,1
1138.650024,-1
1151.060059,1
1142.660034,1
1137.030029,-1
1150.339966,-1
1157.420044,1
1149.5,1
1128.52002,-1
1140.199951,1
1139.449951,1
1129.900024,-1
1144.800049,-1
1170.349976,1
1167.099976,1
1158.310059,1
1139.930054,1
1136.76001,-1
1137.069946,1
1119.380005,-1
1123.089966,-1
1134.359985,-1
1142.920044,-1
1149.560059,1
1139.930054,-1
1144.890015,1
1144.650024,-1
1149.369995,-1
1157.130005,-1
1161.02002,1
1148.079956,-1
1154.670044,-1
1165.27002,-1
1172.51001,1
1164.890015,1
1160.709961,1
1155.140015,-1
1156.550049,1
1145.599976,1
1138.410034,-1
1146.189941,1
1127.569946,-1
1138.880005,1
1127.579956,1
1119.310059,-1
1128.180054,-1
1132.150024,-1
1133.280029,1
1133.060059,1
1100.640015,-1
1113.569946,-1
1130.199951,1
1122.199951,1
1094.439941,1
1090.02002,1
1083.51001,1
1080.170044,-1
1096.219971,-1
1111.939941,1
1107.5,-1
1118.51001,1
1116.47998,1
1104.180054,1
1083.339966,-1
1097.97998,1
1080.949951,-1
1089.839966,-1
1109.430054,1
1109.380005,-1
1109.890015,1
1106.72998,-1
1131.780029,-1
1153.839966,1
1146.140015,-1
1162.77002,1
1157.540039,-1
1164.310059,-1
1168.26001,1
1165.579956,1
1154.089966,1
1153.040039,-1
1166.160034,1
1165.550049,-1
1170.290039,1
1151.849976,-1
1153.589966,1
1148.699951,1
1131.869995,-1
1138.48999,-1
1144.579956,-1
1147.390015,1
1146.540039,1
1136.76001,1
1125.400024,-1
1126.339966,1
1122.72998,-1
1125.290039,1
1117.800049,-1
1130.469971,1
1103.689941,-1
1111.01001,1
1102.550049,-1
1128.369995,1
1126.069946,1
1124.469971,-1
1125.170044,1
1107.829956,1
1100.959961,1
1093.140015,1
1091.47998,1
1076.319946,1
1065.449951,-1
1076.920044,-1
1086.459961,1
1084.560059,1
1073.430054,1
1052.670044,1
1049.48999,-1
1088.849976,1
1073.01001,1
1054.98999,-1
1074.560059,-1
1097.280029,1
1091.069946,-1
1098.22998,-1
1106.589966,1
1091.880005,1
1079.880005,-1
1086.02002,-1
1097.079956,1
1083.819946,1
1074.550049,1
1067.660034,1
1064.660034,-1
1067.140015,1
1040.680054,-1
1040.689941,-1
1049.900024,1
1029.150024,1
1027.530029,-1
1030.73999,1
1013.599976,-1
1020.26001,1
1009.559998,1
1007.27002,-1
1036.170044,-1
1037.140015,1
1019.98999,1
1006.289978,1
989.140015,-1
992.719971,1
976.140015,1
973.530029,-1
990.640015,1
989.820007,1
968.650024,1
948.090027,-1
953.98999,-1
989.030029,1
976.97998,1
952.830017,1
920.469971,-1
927.369995,1
921.390015,1
917.929993,1
900.940002,-1
906.039978,1
881.559998,1
847.75,1
819.849976,1
797.700012,-1
843.429993,1
838.679993,-1
852.840027,-1
898.960022,-1
902.780029,-1
911.619995,1
884.659973,1
864.23999,1
834.599976,-1
859.570007,-1
876.77002,-1
905.460022,-1
908.640015,1
903.799988,1
884.210022,-1
919.619995,-1
930.25,1
928.77002,-1
950.700012,1
937.429993,-1
949.359985,-1
962.700012,1
940.859985,-1
947.950012,1
934.820007,1
917.869995,1
917.799988,1
916.070007,1
878.02002,-1
893.400024,1
879.150024,-1
893.919983,-1
902.960022,-1
909.580017,1
909.450012,1
886.909973,-1
889.809998,-1
891.099976,1
873.52002,1
869.460022,1
843.320007,-1
845.390015,1
833.700012,1
819.289978,-1
839.659973,-1
854.950012,1
827.369995,1
815.280029,-1
847.909973,1
827.909973,1
818.950012,1
800.580017,1
785.280029,-1
798.549988,1
776.76001,-1
803.919983,-1
835.320007,-1
841.440002,-1
881.27002,1
860.02002,-1
879.200012,-1
884.390015,-1
899.719971,1
890.159973,-1
896.140015,1
882.5,-1
897.650024,1
890.22998,1
882.150024,-1
890.710022,1
885.76001,-1
900.960022,-1
908.349976,-1
915.390015,-1
923.76001,1
902.650024,1
894.73999,1
876.190002,-1
882.950012,1
882.530029,-1
904.27002,-1
909.830017,1
900.359985,1
896.73999,-1
914.150024,-1
933.76001,1
930.549988,-1
932.869995,1
913.309998,-1
938.869995,1
936.309998,1
934.530029,1
920.75,1
917.580017,1
906.549988,-1
912.22998,1
892.0,-1
904.450012,-1
904.960022,1
901.580017,1
889.47998,-1
910.400024,1
902.98999,1
891.119995,1
884.25,-1
895.76001,-1
897.380005,1
892.469971,1
889.659973,1
875.400024,-1
879.390015,-1
879.820007,-1
909.030029,1
908.590027,-1
929.01001,1
922.929993,1
909.929993,-1
927.570007,1
927.570007,1
926.26001,-1
931.659973,1
918.219971,1
914.599976,1
901.780029,1
887.619995,1
878.359985,-1
887.340027,1
861.400024,1
847.47998,-1
858.539978,-1
864.359985,1
844.609985,-1
855.700012,-1
860.320007,1
848.200012,1
843.590027,1
838.150024,1
829.690002,-1
835.969971,1
829.200012,1
818.679993,1
817.369995,-1
834.890015,-1
851.169983,1
845.130005,1
837.099976,-1
848.169983,1
832.580017,-1
838.570007,1
827.549988,-1
837.280029,-1
841.150024,1
834.809998,1
821.98999,-1
829.849976,1
822.099976,-1
828.890015,1
807.47998,1
800.72998,-1
804.190002,-1
831.900024,-1
833.27002,-1
862.789978,-1
866.450012,-1
874.02002,-1
875.669983,-1
895.789978,1
864.22998,-1
874.73999,1
869.950012,1
868.52002,1
863.5,1
848.179993,-1
858.47998,-1
880.900024,1
876.450012,-1
878.849976,-1
879.929993,1
878.289978,1
865.98999,-1
871.580017,1
868.299988,-1
885.22998,-1
890.809998,1
879.909973,-1
893.580017,1
892.01001,-1
911.369995,-1
919.02002,1
911.429993,1
898.809998,-1
914.840027,-1
917.840027,1
916.919983,1
916.299988,-1
930.080017,1
926.549988,-1
934.390015,1
929.619995,1
920.27002,-1
933.409973,-1
945.109985,1
942.299988,1
939.280029,-1
946.669983,1
944.299988,1
920.77002,1
919.72998,-1
923.419983,-1
931.869995,-1
933.219971,-1
951.47998,-1
953.219971,1
949.640015,-1
963.590027,-1
967.0,-1
971.559998,-1
986.23999,-1
990.140015,1
987.76001,1
975.929993,-1
984.840027,-1
997.47998,-1
998.51001,1
988.609985,-1
1010.73999,-1
1011.659973,1
1010.090027,1
994.700012,-1
995.690002,1
981.640015,-1
983.450012,1
975.320007,-1
985.820007,1
976.219971,1
974.5,-1
982.320007,-1
993.75,1
985.700012,-1
1004.419983,-1
1007.840027,1
1002.210022,1
988.700012,-1
998.140015,-1
1003.859985,1
1000.419983,1
994.090027,1
981.72998,-1
993.320007,1
978.799988,-1
988.109985,-1
988.609985,1
981.599976,-1
998.679993,1
996.52002,1
989.280029,1
987.48999,-1
990.309998,1
980.150024,-1
982.820007,1
965.460022,-1
967.080017,-1
974.119995,-1
977.590027,-1
980.590027,-1
990.349976,1
984.030029,-1
990.51001,-1
990.669983,-1
999.73999,-1
1002.349976,1
1000.299988,-1
1003.27002,1
993.059998,-1
993.710022,-1
996.72998,-1
996.789978,-1
1002.840027,-1
1008.01001,-1
1021.98999,-1
1026.27002,-1
1027.969971,1
1021.390015,-1
1031.640015,1
1023.169983,1
1010.919983,-1
1016.419983,-1
1018.630005,1
1014.809998,-1
1029.319946,1
1025.969971,-1
1039.579956,1
1036.300049,1
1022.820007,-1
1029.030029,1
1009.380005,1
1003.27002,1
996.849976,-1
1006.580017,1
995.969971,-1
1018.219971,-1
1020.23999,-1
1029.849976,-1
1034.349976,-1
1039.25,1
1033.780029,-1
1038.72998,1
1038.060059,-1
1045.349976,-1
1049.47998,1
1046.76001,-1
1050.069946,1
1039.319946,-1
1044.680054,-1
1046.030029,1
1030.359985,-1
1033.77002,1
1028.910034,-1
1031.130005,-1
1046.790039,-1
1048.109985,1
1046.939941,-1
1050.709961,-1
1059.02002,1
1053.25,1
1051.810059,-1
1058.050049,1
1053.209961,1
1047.109985,1
1046.569946,-1
1058.530029,1
1058.410034,1
1050.349976,1
1043.630005,1
1034.150024,-1
1042.439941,1
1033.650024,-1
1035.280029,-1
1052.079956,-1
1053.890015,-1
1058.449951,1
1058.199951,-1
1070.119995,1
1066.619995,1
1064.72998,-1
1069.719971,1
1061.5,-1
1069.300049,1
1060.180054,1
1059.050049,-1
1071.209961,-1
1074.140015,1
1068.040039,-1
1075.130005,-1
1076.47998,-1
1089.180054,1
1088.660034,-1
1092.939941,-1
1096.02002,1
1094.040039,-1
1095.890015,-1
1109.47998,-1
1109.640015,-1
1111.920044,1
1108.47998,-1
1122.219971,-1
1123.670044,-1
1126.329956,-1
1131.920044,1
1121.859985,-1
1127.22998,1
1121.219971,-1
1130.52002,-1
1132.050049,-1
1139.829956,1
1138.77002,-1
1147.619995,1
1143.939941,1
1141.550049,-1
1155.369995,1
1144.050049,1
1128.47998,-1
1134.109985,1
1131.130005,-1
1135.26001,-1
1136.030029,1
1126.52002,-1
1128.589966,-1
1142.76001,1
1139.810059,-1
1145.540039,-1
1157.76001,1
1152.109985,1
1145.810059,-1
1156.98999,1
1151.819946,1
1147.060059,1
1144.109985,1
1140.98999,1
1139.089966,-1
1143.670044,-1
1144.910034,-1
1144.939941,-1
1155.969971,1
1149.099976,-1
1151.030029,-1
1154.869995,-1
1156.859985,1
1147.199951,1
1140.579956,1
1123.890015,1
1106.780029,-1
1120.569946,1
1104.48999,-1
1110.699951,-1
1123.75,1
1122.319946,1
1109.780029,1
1095.400024,1
1093.949951,1
1091.329956,-1
1109.189941,1
1108.060059,-1
1122.469971,-1
1127.0,1
1126.209961,-1
1132.170044,-1
1141.810059,-1
1150.569946,1
1148.160034,1
1140.530029,1
1139.319946,-1
1145.199951,1
1129.439941,1
1128.170044,-1
1128.839966,-1
1134.609985,-1
1135.819946,1
1118.150024,-1
1124.089966,-1
1139.930054,-1
1140.599976,1
1135.530029,-1
1138.109985,1
1122.410034,1
1113.890015,1
1107.300049,-1
1117.48999,-1
1119.550049,-1
1121.530029,1
1113.98999,1
1098.699951,1
1087.119995,-1
1095.449951,-1
1097.280029,1
1096.439941,1
1095.699951,1
1084.099976,-1
1091.48999,1
1088.680054,-1
1089.189941,-1
1093.560059,-1
1095.410034,-1
1113.050049,-1
1114.939941,-1
1121.280029,1
1120.680054,-1
1121.199951,-1
1124.98999,1
1116.640015,-1
1122.5,-1
1140.420044,-1
1142.180054,1
1131.329956,-1
1136.469971,1
1125.290039,-1
1132.01001,-1
1133.560059,1
1132.050049,-1
1135.02002,1
1130.300049,-1
1134.410034,-1
1144.060059,1
1140.650024,1
1134.430054,1
1133.349976,-1
1136.199951,-1
1140.839966,1
1128.939941,1
1125.380005,1
1116.209961,-1
1118.329956,1
1109.109985,-1
1112.810059,-1
1114.349976,-1
1115.140015,1
1111.469971,1
1106.689941,1
1101.390015,1
1100.900024,-1
1108.670044,1
1093.880005,-1
1096.839966,1
1086.199951,1
1084.069946,-1
1094.829956,-1
1095.420044,-1
1100.430054,-1
1101.719971,-1
1106.619995,1
1099.689941,1
1098.630005,1
1080.699951,1
1063.969971,-1
1065.219971,-1
1079.040039,1
1075.790039,1
1063.22998,-1
1064.800049,-1
1079.339966,-1
1081.709961,-1
1095.170044,1
1091.22998,-1
1098.349976,1
1095.680054,-1
1096.189941,-1
1104.959961,-1
1105.089966,-1
1107.77002,1
1099.150024,-1
1104.23999,-1
1105.910034,-1
1118.310059,1
1113.630005,-1
1121.300049,1
1116.27002,-1
1118.380005,-1
1123.920044,-1
1125.819946,-1
1128.329956,1
1120.369995,-1
1123.5,-1
1128.550049,1
1122.199951,-1
1129.300049,1
1113.560059,1
1108.359985,-1
1110.109985,1
1103.52002,-1
1110.060059,-1
1114.800049,1
1114.579956,-1
1131.5,-1
1135.170044,1
1134.47998,-1
1142.050049,1
1130.650024,1
1122.140015,-1
1124.390015,1
1121.839966,1
1113.650024,1
1103.290039,-1
1108.199951,-1
1114.02002,1
1103.22998,-1
1103.660034,-1
1106.48999,1
1095.73999,1
1094.800049,-1
1111.089966,-1
1125.400024,-1
1127.439941,-1
1130.199951,-1
1130.51001,-1
1130.560059,-1
1143.199951,-1
1161.670044,-1
1166.170044,1
1164.890015,1
1164.079956,1
1162.910034,-1
1173.47998,-1
1184.170044,1
1183.810059,1
1175.430054,-1
1181.939941,-1
1183.550049,1
1170.339966,-1
1177.23999,1
1176.939941,-1
1181.76001,-1
1182.650024,1
1178.569946,1
1173.819946,-1
1191.369995,1
1190.329956,-1
1191.170044,1
1190.25,1
1177.069946,-1
1182.810059,-1
1189.23999,1
1188.0,-1
1198.680054,-1
1203.380005,-1
1205.719971,1
1203.209961,1
1194.199951,-1
1194.650024,-1
1205.449951,-1
1209.569946,-1
1210.130005,1
1204.920044,-1
1213.540039,1
1213.449951,-1
1213.550049,1
1211.920044,1
1202.079956,1
1188.050049,1
1183.73999,-1
1187.890015,1
1186.189941,-1
1190.25,1
1182.98999,-1
1187.699951,1
1177.449951,-1
1184.52002,-1
1195.97998,1
1184.630005,1
1175.410034,1
1167.869995,1
1163.75,-1
1168.410034,-1
1174.069946,-1
1174.550049,1
1171.359985,-1
1181.27002,-1
1189.410034,-1
1193.189941,1
1189.890015,-1
1203.030029,1
1201.719971,-1
1202.300049,1
1191.98999,-1
1197.01001,-1
1205.300049,-1
1206.140015,-1
1210.119995,-1
1210.339966,1
1200.75,-1
1201.589966,1
1184.160034,-1
1190.800049,-1
1200.199951,-1
1211.369995,1
1203.599976,-1
1210.410034,1
1210.079956,-1
1210.469971,-1
1222.119995,-1
1225.310059,1
1219.430054,1
1207.01001,-1
1209.25,1
1200.079956,-1
1206.829956,1
1197.75,1
1188.069946,-1
1190.209961,1
1189.650024,1
1183.780029,1
1171.709961,-1
1172.530029,1
1171.420044,-1
1174.280029,1
1165.359985,-1
1181.410034,1
1180.589966,1
1172.920044,-1
1176.119995,-1
1181.390015,-1
1184.069946,-1
1191.140015,1
1181.199951,-1
1181.209961,-1
1187.76001,1
1173.790039,1
1162.050049,1
1142.619995,-1
1145.97998,-1
1152.780029,1
1137.5,-1
1159.949951,1
1152.119995,-1
1162.099976,1
1151.829956,-1
1156.380005,1
1143.219971,-1
1156.849976,-1
1162.160034,1
1161.170044,-1
1175.650024,1
1172.630005,1
1171.349976,-1
1178.839966,1
1166.219971,-1
1171.109985,1
1159.359985,1
1154.050049,-1
1165.689941,-1
1173.800049,-1
1185.560059,-1
1191.079956,1
1189.280029,-1
1193.859985,-1
1194.069946,1
1190.01001,-1
1197.619995,-1
1198.780029,1
1191.5,-1
1202.219971,-1
1204.290039,1
1196.02002,-1
1197.51001,1
1197.26001,1
1194.670044,-1
1200.930054,1
1198.109985,-1
1200.819946,-1
1203.910034,-1
1206.579956,-1
1210.959961,-1
1216.959961,1
1216.099976,1
1213.609985,-1
1213.880005,1
1200.72998,1
1191.569946,1
1190.689941,-1
1201.569946,1
1199.849976,1
1191.329956,-1
1194.439941,-1
1204.98999,1
1194.939941,-1
1197.869995,-1
1211.859985,-1
1219.439941,-1
1222.209961,-1
1223.290039,-1
1226.5,-1
1227.920044,1
1221.130005,-1
1229.349976,-1
1235.199951,1
1227.040039,-1
1233.680054,1
1229.030029,-1
1231.160034,-1
1236.790039,-1
1243.719971,1
1234.180054,-1
1235.349976,-1
1244.119995,-1
1245.040039,1
1235.859985,1
1226.420044,1
1223.130005,-1
1231.380005,1
1229.130005,-1
1237.810059,1
1230.390015,-1
1233.869995,1
1219.339966,-1
1220.23999,1
1219.02002,-1
1219.709961,-1
1221.72998,1
1217.589966,1
1209.589966,-1
1212.369995,1
1205.099976,-1
1212.280029,1
1208.410034,-1
1220.329956,-1
1221.589966,1
1218.02002,-1
1233.390015,-1
1236.359985,1
1231.670044,-1
1241.47998,1
1240.560059,1
1231.199951,1
1227.160034,-1
1227.72998,-1
1237.910034,1
1231.02002,1
1221.339966,1
1210.199951,-1
1214.619995,-1
1215.290039,-1
1215.630005,-1
1215.660034,-1
1216.890015,-1
1227.680054,-1
1228.810059,1
1226.699951,1
1214.469971,1
1196.390015,1
1191.48999,-1
1195.900024,1
1187.329956,1
1184.869995,1
1177.680054,1
1176.839966,-1
1186.569946,-1
1190.099976,1
1178.140015,-1
1195.76001,1
1177.800049,-1
1179.589966,-1
1199.380005,1
1196.540039,1
1191.380005,1
1178.900024,-1
1198.410034,-1
1207.01001,1
1202.76001,-1
1214.76001,-1
1219.939941,-1
1220.140015,-1
1222.810059,1
1218.589966,-1
1220.650024,-1
1230.959961,-1
1234.719971,1
1233.76001,1
1229.01001,-1
1231.209961,-1
1242.800049,-1
1248.27002,-1
1254.849976,-1
1261.22998,-1
1265.609985,-1
1268.25,1
1257.459961,-1
1257.47998,1
1249.47998,-1
1264.670044,-1
1265.079956,1
1262.089966,-1
1263.699951,1
1257.369995,1
1255.839966,-1
1259.369995,-1
1260.430054,-1
1267.430054,-1
1272.73999,1
1270.939941,1
1267.319946,1
1259.920044,1
1259.619995,-1
1262.790039,-1
1268.119995,-1
1268.660034,1
1256.540039,-1
1258.170044,1
1254.420044,1
1248.290039,-1
1268.800049,-1
1273.459961,-1
1273.47998,-1
1285.449951,-1
1290.150024,1
1289.689941,-1
1294.180054,1
1286.060059,-1
1287.609985,1
1282.930054,1
1277.930054,-1
1285.040039,1
1261.48999,-1
1263.819946,-1
1266.859985,1
1264.680054,-1
1273.829956,-1
1283.719971,-1
1285.189941,1
1280.079956,-1
1282.459961,1
1270.839966,1
1264.030029,-1
1265.02002,1
1254.780029,-1
1265.650024,1
1263.780029,-1
1266.98999,1
1262.859985,-1
1275.530029,-1
1280.0,-1
1289.380005,1
1287.23999,1
1283.030029,-1
1292.670044,1
1287.790039,-1
1289.430054,-1
1294.119995,1
1280.660034,-1
1291.23999,1
1289.140015,1
1287.22998,1
1278.26001,1
1275.880005,-1
1278.469971,1
1272.22998,-1
1281.420044,-1
1284.130005,-1
1297.47998,-1
1303.02002,-1
1305.329956,-1
1307.25,1
1305.079956,1
1297.22998,-1
1305.040039,1
1301.670044,-1
1302.949951,1
1301.609985,1
1293.22998,-1
1302.890015,1
1300.25,1
1294.869995,-1
1297.810059,-1
1305.930054,-1
1311.560059,1
1309.040039,1
1295.5,-1
1296.619995,1
1286.569946,-1
1288.119995,-1
1289.119995,1
1285.329956,-1
1307.280029,-1
1309.930054,-1
1311.459961,1
1311.280029,1
1308.109985,1
1301.73999,-1
1305.410034,-1
1309.719971,-1
1310.609985,1
1305.189941,-1
1313.209961,1
1308.119995,-1
1312.25,-1
1325.76001,1
1324.660034,-1
1325.140015,1
1322.849976,1
1305.920044,1
1291.23999,-1
1294.5,1
1292.079956,1
1270.319946,1
1261.810059,-1
1267.030029,1
1262.069946,1
1256.579956,-1
1258.569946,-1
1272.880005,-1
1280.160034,1
1259.869995,-1
1270.089966,-1
1285.709961,-1
1288.219971,1
1265.290039,1
1263.849976,1
1256.150024,-1
1257.930054,1
1252.300049,1
1237.439941,1
1223.689941,-1
1230.040039,-1
1256.160034,1
1251.540039,1
1240.130005,1
1240.119995,-1
1252.199951,1
1245.599976,1
1244.5,-1
1250.560059,1
1239.199951,-1
1246.0,-1
1272.869995,1
1270.199951,-1
1280.189941,1
1270.910034,-1
1274.079956,1
1265.47998,-1
1267.339966,-1
1272.430054,1
1258.599976,1
1242.280029,1
1236.199951,1
1234.48999,-1
1236.859985,-1
1259.810059,1
1249.130005,1
1240.290039,-1
1260.910034,-1
1268.880005,1
1268.400024,1
1263.199951,-1
1278.550049,1
1276.660034,1
1270.920044,-1
1277.410034,-1
1280.27002,1
1279.359985,1
1275.77002,1
1271.47998,1
1265.949951,-1
1271.810059,1
1266.73999,-1
1268.209961,-1
1285.579956,-1
1295.430054,-1
1297.47998,-1
1302.300049,1
1297.52002,-1
1298.819946,1
1292.98999,-1
1296.060059,1
1295.089966,-1
1301.780029,-1
1304.280029,-1
1305.369995,1
1303.819946,-1
1311.01001,-1
1313.25,1
1300.26001,1
1294.02002,-1
1298.920044,-1
1299.540039,-1
1313.0,-1
1318.069946,1
1316.280029,-1
1319.660034,-1
1321.180054,1
1317.640015,-1
1325.180054,1
1318.030029,1
1314.780029,-1
1326.369995,-1
1336.349976,-1
1336.589966,-1
1338.880005,1
1335.849976,1
1331.319946,-1
1334.109985,-1
1350.199951,-1
1353.219971,1
1349.589966,-1
1350.660034,-1
1353.420044,1
1349.949951,-1
1362.829956,-1
1365.619995,-1
1369.060059,1
1364.050049,-1
1365.800049,-1
1366.959961,-1
1368.599976,-1
1377.02002,-1
1377.380005,-1
1382.219971,-1
1389.079956,1
1377.339966,-1
1377.930054,-1
1377.939941,1
1367.810059,1
1367.339966,1
1364.300049,-1
1379.780029,-1
1382.839966,-1
1385.719971,1
1378.329956,-1
1380.900024,-1
1384.420044,-1
1393.219971,-1
1396.569946,-1
1399.76001,-1
1401.199951,1
1400.5,-1
1402.810059,-1
1406.089966,1
1400.949951,1
1381.959961,-1
1386.719971,-1
1399.47998,-1
1400.630005,1
1396.709961,-1
1409.119995,-1
1414.76001,1
1412.900024,1
1407.290039,-1
1409.839966,-1
1413.040039,1
1411.560059,-1
1413.209961,-1
1425.48999,-1
1427.089966,1
1422.47998,-1
1425.550049,1
1423.530029,1
1418.300049,1
1410.76001,-1
1416.900024,-1
1426.839966,1
1424.72998,1
1418.300049,1
1416.599976,-1
1418.339966,1
1409.709961,-1
1412.839966,1
1412.109985,-1
1414.849976,-1
1423.819946,-1
1430.72998,-1
1431.900024,1
1430.619995,1
1426.369995,-1
1430.5,1
1422.949951,-1
1427.98999,-1
1440.130005,1
1423.900024,1
1422.180054,1
1420.619995,-1
1428.819946,-1
1438.23999,-1
1445.939941,-1
1448.390015,1
1446.98999,-1
1448.0,-1
1450.02002,1
1448.310059,1
1438.060059,1
1433.369995,-1
1444.26001,-1
1455.300049,-1
1456.810059,1
1455.540039,-1
1459.680054,1
1457.630005,1
1456.380005,1
1451.189941,1
1449.369995,1
1399.040039,-1
1406.819946,1
1403.170044,1
1387.170044,1
1374.119995,-1
1395.410034,1
1391.969971,-1
1401.890015,-1
1402.839966,-1
1406.599976,1
1377.949951,-1
1387.170044,-1
1392.280029,1
1386.949951,-1
1402.060059,-1
1410.939941,-1
1435.040039,1
1434.540039,-1
1436.109985,-1
1437.5,1
1428.609985,1
1417.22998,-1
1422.530029,1
1420.859985,-1
1424.550049,-1
1437.77002,-1
1439.369995,-1
1443.76001,-1
1444.609985,-1
1448.390015,1
1438.869995,-1
1447.800049,-1
1452.849976,-1
1468.329956,-1
1471.47998,-1
1472.5,1
1470.72998,-1
1484.349976,1
1480.930054,1
1480.410034,-1
1495.420044,1
1494.25,1
1494.069946,1
1482.369995,-1
1486.300049,-1
1495.920044,-1
1502.390015,-1
1505.619995,-1
1509.47998,1
1507.719971,-1
1512.579956,1
1491.469971,-1
1505.849976,1
1503.150024,1
1501.189941,-1
1514.140015,1
1512.75,-1
1522.75,-1
1525.099976,1
1524.119995,1
1522.280029,1
1507.51001,-1
1515.72998,-1
1518.109985,-1
1530.22998,-1
1530.619995,-1
1536.339966,-1
1539.180054,1
1530.949951,1
1517.380005,1
1490.719971,-1
1507.670044,-1
1509.119995,1
1493.0,-1
1515.670044,-1
1522.969971,-1
1532.910034,1
1531.050049,-1
1533.699951,1
1512.839966,-1
1522.189941,1
1502.560059,1
1497.73999,1
1492.890015,-1
1506.339966,1
1505.709961,1
1503.349976,-1
1519.430054,-1
1524.869995,-1
1525.400024,-1
1530.439941,-1
1531.849976,1
1510.119995,-1
1518.76001,-1
1547.699951,-1
1552.5,1
1549.52002,1
1549.369995,1
1546.170044,-1
1553.079956,1
1534.099976,-1
1541.569946,1
1511.040039,-1
1518.089966,1
1482.660034,1
1458.949951,-1
1473.910034,1
1455.27002,-1
1465.810059,-1
1472.199951,1
1433.060059,-1
1467.670044,-1
1476.709961,-1
1497.48999,1
1453.089966,-1
1453.640015,1
1452.920044,1
1426.540039,1
1406.699951,-1
1411.27002,-1
1445.939941,1
1445.550049,-1
1447.119995,-1
1464.069946,1
1462.5,-1
1479.369995,1
1466.790039,1
1432.359985,-1
1463.76001,1
1457.640015,-1
1473.98999,-1
1489.420044,1
1472.290039,-1
1478.550049,1
1453.550049,1
1451.699951,-1
1471.48999,-1
1471.560059,-1
1483.949951,-1
1484.25,1
1476.650024,-1
1519.780029,-1
1529.030029,1
1518.75,-1
1525.75,1
1517.72998,1
1517.209961,-1
1525.420044,-1
1531.380005,1
1526.75,-1
1547.040039,1
1546.630005,1
1539.589966,-1
1542.839966,-1
1557.589966,1
1552.579956,-1
1565.150024,1
1562.469971,1
1554.410034,-1
1561.800049,1
1548.709961,1
1538.530029,-1
1541.23999,1
1540.079956,1
1500.630005,-1
1506.329956,-1
1519.589966,1
1515.880005,1
1514.400024,-1
1535.280029,-1
1540.97998,1
1531.02002,-1
1549.380005,1
1508.439941,-1
1509.650024,1
1502.170044,-1
1520.27002,1
1475.619995,1
1474.77002,1
1453.699951,1
1439.180054,-1
1481.050049,1
1470.579956,1
1451.150024,-1
1458.73999,1
1433.27002,-1
1439.699951,1
1416.77002,-1
1440.699951,1
1407.219971,-1
1428.22998,-1
1469.02002,-1
1469.719971,-1
1481.140015,1
1472.420044,1
1462.790039,-1
1485.01001,-1
1507.339966,1
1504.660034,-1
1515.959961,1
1477.650024,-1
1486.589966,-1
1488.410034,1
1467.949951,1
1445.900024,-1
1454.97998,1
1453.0,-1
1460.119995,-1
1484.459961,-1
1496.449951,-1
1497.660034,1
1476.27002,-1
1478.48999,1
1468.359985,1
1447.160034,1
1447.160034,1
1411.630005,-1
1416.180054,1
1390.189941,-1
1409.130005,-1
1420.329956,1
1401.02002,-1
1416.25,1
1380.949951,1
1373.199951,1
1333.25,1
1325.189941,1
1310.5,-1
1338.599976,-1
1352.069946,1
1330.609985,-1
1353.959961,-1
1362.300049,1
1355.810059,-1
1378.550049,-1
1395.420044,1
1380.819946,1
1336.640015,1
1326.449951,-1
1336.910034,1
1331.290039,-1
1339.130005,-1
1348.859985,-1
1367.209961,1
1348.859985,-1
1349.98999,1
1348.780029,-1
1360.030029,1
1342.530029,-1
1353.109985,-1
1371.800049,-1
1381.290039,1
1380.02002,1
1367.680054,1
1330.630005,-1
1331.339966,1
1326.75,-1
1333.699951,1
1304.339966,1
1293.369995,1
1273.369995,-1
1320.650024,1
1308.77002,-1
1315.47998,1
1288.140015,1
1276.599976,-1
1330.73999,1
1298.420044,-1
1329.51001,-1
1349.880005,-1
1352.98999,1
1341.130005,1
1325.76001,1
1315.219971,-1
1322.699951,-1
1370.180054,1
1367.530029,-1
1369.310059,-1
1370.400024,-1
1372.540039,1
1365.540039,1
1354.48999,-1
1360.550049,1
1332.829956,1
1328.319946,-1
1334.430054,-1
1364.709961,-1
1365.560059,-1
1390.329956,1
1388.170044,1
1375.939941,-1
1379.930054,-1
1388.819946,-1
1397.839966,1
1396.369995,1
1390.939941,1
1385.589966,-1
1409.339966,-1
1413.900024,1
1407.48999,-1
1418.26001,1
1392.569946,-1
1397.680054,1
1388.280029,-1
1403.579956,1
1403.040039,-1
1408.660034,-1
1423.569946,-1
1425.349976,-1
1426.630005,1
1413.400024,1
1390.709961,-1
1394.349976,1
1375.930054,-1
1385.349976,-1
1390.839966,-1
1398.26001,-1
1400.380005,1
1385.670044,1
1377.650024,1
1377.199951,-1
1404.050049,1
1360.680054,-1
1361.76001,1
1358.439941,1
1335.48999,-1
1339.869995,-1
1360.030029,-1
1360.140015,1
1350.930054,1
1337.810059,-1
1342.829956,1
1317.930054,-1
1318.0,1
1314.290039,-1
